"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"11",0.581673118268649,0.702040816326531,0.936776932043143,0.857146145744809,0.496242505431205,0.621976311856552,0.759666820378129,0.318844565967742,0.936232135874911,0.936776932043143,1,0.936776932043143,0.832069074533183,0.936232135874911,-0.0451129550392005,-0.0228747855498907,0.0599101526306661,0.54720672367362,0.934598381038391,0.40364222929811,0.309359014890542,0.189949284375581,-0.170954355938023,0.211318578867834,0.201857948573057
"12",0.622093023255814,0.749421545634514,1,0.914994932545301,0.5297339083157,0.663953488372093,0.821407934217745,0.344841848848262,0.999418435542554,1,0.936776932043143,1,0.888225409989987,0.999418435542554,-0.0481576280287,-0.0343023255813954,0.0540697674418605,0.583619848684274,0.997674418604651,0.43088404025679,0.321438216552321,0.191363206114045,-0.193897818115555,0.21417471412764,0.215481339973646
"13",0.571445718315236,0.651690463970045,0.888225409989987,0.794307214120295,0.491928899654046,0.591115045576087,0.712651144969376,0.501053028782586,0.886670610601433,0.888225409989987,0.832069074533183,0.888225409989987,1,0.889778101059148,-0.0203089912701212,-0.00879943587985418,0.0678074176624058,0.550023110554113,0.884084498987703,0.358792179105474,0.268663594470046,0.15006087994034,-0.15006087994034,0.190678862480582,0.191842146069025
"14",0.632344493268193,0.741138361344516,0.999418435542554,0.904114979676128,0.541454553045872,0.664339844813502,0.811408614668219,0.334586679573635,0.99825378346915,0.999418435542554,0.936232135874911,0.999418435542554,0.889778101059148,1,-0.0355052165931719,-0.0221058792494861,0.0651541704195378,0.601058537843908,0.995928033555793,0.41718629496977,0.311784875924102,0.180062169865372,-0.181330213315128,0.214299343008788,0.215606729184125
"15",-0.00126730600075526,-0.0427385889845057,-0.0481576280287,0,0.417127071823204,0.167284392099695,-0.0355052165931719,0.257066221710914,-0.0722784766361,-0.0481576280287,-0.0451129550392005,-0.0481576280287,-0.0203089912701212,-0.0355052165931719,1,0.917529544546811,0.91246032054379,0.329608898009104,-0.0963152560574001,0.419889502762431,0.388127388717871,0.276243093922652,0.798342541436464,0.748618784530387,0.858522616536773
"16",0.00988372093023256,-0.0392139180855269,-0.0343023255813954,0,0.38272641222809,0.153488372093023,-0.0221058792494861,0.240344318894243,-0.0564281654526355,-0.0343023255813954,-0.0228747855498907,-0.0343023255813954,-0.00879943587985418,-0.0221058792494861,0.917529544546811,1,0.995348837209302,0.310711543221441,-0.0784883720930233,0.3852610242296,0.496909320274119,0.435953264259811,0.914994932545301,0.869371916518111,0.787719865334122
"17",0.0563953488372093,0.0392139180855269,0.0540697674418605,0.0963152560574001,0.435953264259811,0.222093023255814,0.0651541704195378,0.279157687162878,0.0319953515453088,0.0540697674418605,0.0599101526306661,0.0540697674418605,0.0678074176624058,0.0651541704195378,0.91246032054379,0.995348837209302,1,0.355246864416514,0.00988372093023256,0.4334186522583,0.532107063793535,0.458764772273406,0.894718036533217,0.892183424531706,0.811979353940426
"18",0.416353467916731,0.271662912462081,0.583619848684274,0.479738978266675,0.807090281083936,0.45053173767109,0.44250344079198,-0.140944597835133,0.565824071832368,0.583619848684274,0.54720672367362,0.583619848684274,0.550023110554113,0.601058537843908,0.329608898009104,0.310711543221441,0.355246864416514,1,0.547370168641772,-0.0259623447061965,-0.0184416801526945,-0.18512280573114,0.179478817751533,0.17044843698416,0.191930613745422
"19",0.597674418604651,0.745064443625011,0.997674418604651,0.91246032054379,0.484110892288511,0.641860465116279,0.817917532230984,0.350813136274205,0.999418435542554,0.997674418604651,0.934598381038391,0.997674418604651,0.884084498987703,0.995928033555793,-0.0963152560574001,-0.0784883720930233,0.00988372093023256,0.547370168641772,1,0.435953264259811,0.323508672053463,0.21417471412764,-0.219243938130661,0.191363206114045,0.188367793884247
"20",-0.0278807320166158,0.356154908204214,0.43088404025679,0.522099447513812,-0.0469613259668508,0.193897818115555,0.41718629496977,0.689848594971062,0.4336708598166,0.43088404025679,0.40364222929811,0.43088404025679,0.358792179105474,0.41718629496977,0.419889502762431,0.3852610242296,0.4334186522583,-0.0259623447061965,0.435953264259811,1,0.814616205390416,0.798342541436464,0.276243093922652,0.748618784530387,0.825861430038091
"21",-0.032609674142989,0.256021253702518,0.321438216552321,0.385870834132302,-0.0428745371258114,0.136650063075383,0.311784875924102,0.562189472612822,0.322661092526106,0.321438216552321,0.309359014890542,0.321438216552321,0.268663594470046,0.311784875924102,0.388127388717871,0.496909320274119,0.532107063793535,-0.0184416801526945,0.323508672053463,0.814616205390416,1,0.816872759975985,0.431001925843683,0.796563768705864,0.701303739272198
"22",-0.2407881401435,0.123467034844128,0.191363206114045,0.251381215469613,-0.251381215469613,-0.0253461200151053,0.180062169865372,0.562942485518838,0.202886951960982,0.191363206114045,0.189949284375581,0.191363206114045,0.15006087994034,0.180062169865372,0.276243093922652,0.435953264259811,0.458764772273406,-0.18512280573114,0.21417471412764,0.798342541436464,0.816872759975985,1,0.527624309392265,0.776243093922652,0.622117838070125
"23",-0.19009590011329,-0.194698016484971,-0.193897818115555,-0.168508287292818,0.220994475138122,-0.00126730600075526,-0.181330213315128,0.1789701543557,-0.206691082310251,-0.193897818115555,-0.170954355938023,-0.193897818115555,-0.15006087994034,-0.181330213315128,0.798342541436464,0.914994932545301,0.894718036533217,0.179478817751533,-0.219243938130661,0.276243093922652,0.431001925843683,0.527624309392265,1,0.776243093922652,0.651668435378456
"24",-0.00126730600075526,0.166205623828633,0.21417471412764,0.276243093922652,0.196132596685083,0.191363206114045,0.214299343008788,0.504370435002427,0.202886951960982,0.21417471412764,0.211318578867834,0.21417471412764,0.190678862480582,0.214299343008788,0.748618784530387,0.869371916518111,0.892183424531706,0.17044843698416,0.191363206114045,0.748618784530387,0.796563768705864,0.776243093922652,0.776243093922652,1,0.888073213845104
"25",-0.0149838017862469,0.17645860405062,0.215481339973646,0.297061267678485,0.234849483871472,0.215481339973646,0.215606729184125,0.549617321365606,0.202042067414263,0.215481339973646,0.201857948573057,0.215481339973646,0.191842146069025,0.215606729184125,0.858522616536773,0.787719865334122,0.811979353940426,0.191930613745422,0.188367793884247,0.825861430038091,0.701303739272198,0.622117838070125,0.651668435378456,0.888073213845104,1
